ISIN,Country,Region,Sector,Environment Score final,Environmental Impact Score final,Environmental CSR Score final,Environmental Impact Grade,Environmental CSR Grade,Entity Controversy Score,Controversy Involvement,Product Involvement - Defense (%),Product Involvement - Nuclear Energy (%),Product Involvement - Genetic Engineering (%),Product Involvement - Gambling (%),Product Involvement - Tobacco (%),Product Involvement - Alcohol (%),Product Involvement - Adult Entertainment (%),Coal mining,Crude oil (oil extraction),Crude petroleum & natural gas (oil & gas extraction),Natural gas (gas extraction),Drilling contractors (oil and gas wells),Petroleum refineries,Support activities for oil and gas operations,Lubricating oil & grease,Asphalt,Other fuel products from petroleum & coal,Wholesale of self-generated electric power from Coal,Wholesale of self-generated electric power from Gas,Wholesale of self-generated electric power from Oil,Retail of self-generated electric power from Coal,Retail of self-generated electric power from Gas,Retail of self-generated electric power from Oil,Business Activity Classification - Very negative (%),Business Activity Classification - Negative (%),Business Activity Classification - Medium/Neutral (%),Business Activity Classification - Positive (%),Business Activity Classification - Very positive (%),GHG Total tCO2eq (model or physical),Scope 1 tCO2eq (model or physical),Scope 2 tCO2eq (model),Scope3 upstream tCO2eq (model and/or physical),Scope3 downstream tCO2eq (model or physical),CIU Total tCO2eq/mUSD (model or physical),CIU Scope 1 tCO2eq/mUSD (model or physical),CIU Scope 2 tCO2eq/mUSD (model),CIU Scope 3 upstream tCO2eq/mUSD (model),CIU Scope 3 downstream tCO2eq/mUSD (model or physical)
ID1000125305,Indonesia,Asia-Pacific,Communication,15,39,3,C+,D-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5500000000000003,96.45,0.0,146983.01098179223,11253.501539126144,7303.769567237118,35272.79074626022,93152.94912916874,419.25888783223303,32.0998359470049,20.83349827499503,100.61319958160392,265.7123540286292
IL0002730112,Israel,Middle East & North Africa,Software,38,50,31,B-,C,0.0001,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,581178.433912286,54196.671768570806,35589.53315041344,161099.98814764974,330292.240845652,352.65339287499995,32.886010675,21.595380839999997,97.75389810999998,200.41810325
JP3188200004,Japan,Asia-Pacific,Consulting & commercial services,57,50,65,B-,B+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.06,46.94,3143510.289797504,312218.59995068936,140793.94820336747,680770.998028514,2009726.7436149332,401.14151875807454,39.84203384834699,17.96663379711179,86.87279089301141,256.4600602196044
HK0000083920,China,Asia-Pacific,Nutrition,55,48,62,B-,B+,0.0002,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.08,51.92,0.0,8657603.696079753,1665461.0887222416,131924.1844210471,691893.1096960386,6168325.313240426,624.9542194224474,120.22228912512696,9.52302491451891,49.94471143206211,445.2641939507394
KYG014081064,Taiwan,Asia-Pacific,Machinery & Industrial Equipment,31,44,13,B-,D,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,10.0,405726.36351481656,21883.582108397964,39125.23306026787,215601.6801774264,129115.86816872428,625.3251503050001,33.728038160000004,60.301706875,332.29576676999994,198.99963849999997
CNE100000FW8,China,Asia-Pacific,Health,30,38,22,C+,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,92310.92275767408,5811.322678548678,17383.963978618453,67559.58878850004,1556.0473120069034,232.33822705,14.62657254,43.75386193999999,170.0413625,3.91643007
US98980L1017,United States,North America,Communication,45,76,14,A,D,0.0014,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,178110.0041900337,20966.25501904152,13920.928528069242,59086.87787424195,84135.942768681,286.04788534,33.67218444,22.357262780000003,94.89459361999998,135.1238445
CA09228F1036,Canada,North America,Software,60,55,63,B,B+,0.0021000000000000003,minimal,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.730000000000004,61.84,1.44,449802.74504079146,91221.38241790768,20574.76306448212,85812.33628853619,252194.26326986545,432.5026394622995,87.7128677095266,19.7834260235405,82.51186181590018,242.49448391333218
TW0003045001,Taiwan,Asia-Pacific,Communication,57,54,63,B,B+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.990000000000002,17.66,59.35,1865413.372488277,273811.6995963318,61846.823790826194,281997.3811971962,1247757.4679039228,413.38230950714143,60.677656983998375,13.705478491466973,62.491633454286976,276.5075405773891
ID1000125107,Indonesia,Asia-Pacific,Health,50,47,54,B-,B,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,98.47,0.0,670779.7841649253,61149.82002898053,42379.39811480105,276592.5529428635,290658.0130782803,422.2894516236655,38.496872709233166,26.67995251574269,174.12885758154158,182.9837688171481
ZAE000179420,South Africa,Africa,Housing,44,42,50,C+,B-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,214725.42959606153,15295.160036423627,24384.79328208758,54746.11333229985,120299.36294525048,269.79092357999997,19.217543819999996,30.63817785,68.78553931,151.1496626
JP3670800006,Japan,Asia-Pacific,Chemistry,38,30,54,C,B,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.47,58.43,4.1,0.0,1989733.5458088904,412762.7390848981,293603.10596746195,827381.9343319364,455985.76642459386,1045.7710870549022,216.94127802076693,154.31294302547735,434.858278737088,239.65858727156996
CNE100000R26,China,Asia-Pacific,Transportation,32,36,24,C,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,767249.89739893,94451.04744079245,21411.507839271715,195258.7843582494,456128.5577606165,674.780066269,83.067699673,18.830968538,171.72597337000002,401.155424688
US4278661081,United States,North America,Nutrition,49,40,62,C+,B+,0.0979,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.730000000000004,38.27,0.0,6353807.257744126,340995.87842511735,445360.6738598024,4306235.007068463,1261215.698390744,779.635133155404,41.84142771365704,54.647365615894536,528.3906116356236,154.7557281902289
IT0004147952,Switzerland,Europe,Health,31,36,25,C,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1394.778977059271,87.80662633202452,262.66433885600986,1020.796795503113,23.511216368123563,232.33822705,14.62657254,43.75386193999999,170.0413625,3.9164300699999997
TW0002330008,Taiwan,Asia-Pacific,IT Equipment & Electronics,65,52,77,B,A,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.67,13.33,28115787.158596076,1402673.2328164175,2385611.0295807486,13185312.180697806,11142190.715501104,618.1036354359417,30.83667619341179,52.445796441772835,289.86879674664857,244.95236605410844
CNE100002GQ4,China,Asia-Pacific,Financial Services,37,40,32,C+,C,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1375121.9564159778,105283.84845055558,68331.52912995333,329999.9686715992,871506.6101638696,419.25890879517806,32.09983755199674,20.833499316669975,100.61320461226406,265.7123673142472
DE000BAY0017,Germany,Europe,Chemistry,6,0,18,D-,D+,1.2565,very high,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.71,2.71,73.58,0.0,26422116.21902721,4488755.213525921,4095407.6004650686,12871838.721054189,4966114.683982033,558.9888140832439,94.96453398051148,86.64283431328263,272.31784926339134,105.06359652605848
US61166WAQ42,United States,North America,Chemistry,6,0,18,D-,D+,1.2565,very high,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.71,2.71,73.58,0.0,26422116.21902721,4488755.213525921,4095407.6004650686,12871838.721054189,4966114.683982033,558.9888140832439,94.96453398051148,86.64283431328263,272.31784926339134,105.06359652605848
HK0165000859,China,Asia-Pacific,Financial Services,41,42,39,C+,C+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,201688.80849220188,15441.956874000052,10022.16903625781,48401.01648679156,127823.66609515245,419.25890040999997,32.09983690999999,20.833498900000002,100.61320260000001,265.712362
TW0002542008,Taiwan,Asia-Pacific,Housing,23,29,11,C-,D,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.53,0.0,6.47,403868.1040855951,54521.991480563134,21846.396834048,245770.0404227062,81729.67534827781,486.07556193452336,65.61995705679018,26.29323660356179,295.79659620710896,98.36577206706245
GRS014003024,Greece,Europe,Financial Services,57,52,68,B,A-,0.0057,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.47,4.53,0.0,951139.7042306582,72822.37623237717,47263.320975315684,228253.26228991072,602800.7447330547,419.25891298776696,32.09983787299511,20.833499525004964,100.61320561839607,265.71236997137083
US0997241064,United States,North America,Transportation,40,28,62,C-,B+,0.0085,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10646625.411067352,209350.76798985002,458517.3176855001,3468347.6733055003,6510409.6520865,1047.3807585900001,20.595255090000002,45.10745870000001,341.20488670000003,640.4731581
CNE100000Q50,China,Asia-Pacific,Comfort & Appliances,26,41,4,C+,D-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1375825.7101351402,82631.30280340402,162946.4847152733,759157.8457526698,371090.07686379313,469.784279813,28.214974317999992,55.639094695,259.219186852,126.711023948
CH0009691608,Switzerland,Europe,Financial Services,69,60,85,B+,A+,0.0188,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,196265.5355001284,15026.733301182103,9752.67982134962,47099.54652688612,124386.57585071055,419.2589004099999,32.09983691,20.833498900000002,100.61320259999998,265.7123619999999
KYG210961051,China,Asia-Pacific,Nutrition,35,27,47,C-,B-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,96.76,0.0,0.0,17572247.86610162,693250.284263644,538177.0825213562,15388897.837073054,951922.6622435651,1592.9599781780703,62.84454704414247,48.78684617708769,1395.0348611925665,86.29372376427364
BMG507361001,Hong Kong (China),Asia-Pacific,Diversified Companies,19,29,0,C-,D-,0.0857,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75459934138309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218075375045737,0.0,0.0,0.0,0.0,0.0,4.97,16.85,37.07,39.44,1.67,44143511.22571771,11612374.922900314,887422.1626296145,5967858.877779067,25675855.262408715,1352.146023393197,355.6950078996635,27.18234945414937,182.79961030964765,786.4690557297367
PHY0967S1694,Philippines,Asia-Pacific,Financial Services,39,43,33,C+,C,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,861733.9468968885,65977.17813062546,42820.6371223426,206797.78557270265,546138.3460712179,419.258950721068,32.09984076198043,20.833501400019866,100.61321467358428,265.71239388548344
US0605051046,United States,North America,Financial Services,24,18,35,D+,C,0.7232000000000001,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,35858375.234266475,2745434.8512384803,1781847.4939192,8605245.9919728,22725846.897135995,419.25890040999997,32.09983691,20.8334989,100.61320260000001,265.7123619999999
CH0010754924,Switzerland,Europe,Housing,45,49,25,B-,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,34.0,33.0,1002394.5816442262,114796.56954544809,105497.8734907754,426812.87014782557,355287.26846017723,810.1945394052999,92.78537164039999,85.26961596390001,344.97538501700006,287.164166784
DE000SHA0159,Germany,Europe,Transportation,34,29,42,C,C+,0.0,minimal,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,92.64,0.0,2.45,12934853.636697846,354387.1215428719,650389.5346939221,4533294.490757584,7396782.489703468,899.2103620797167,24.63642657500589,45.21404148909132,315.1473912996496,514.2125027159699
NO0003054108,Norway,Europe,Nutrition,24,18,33,D+,C,0.2994,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,2429406.0957836374,486494.17576285976,284973.62718338036,1317371.7582091042,340566.5346282929,565.8808949800001,113.31895481,66.37882875,306.855042,79.32806942
US98850P1093,China,Asia-Pacific,Nutrition,35,7,62,D-,B+,0.0478,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.45,52.550000000000004,0.0,0.0,0.0,4461957.999601233,883394.8639628298,138214.71956711297,712837.8312388655,2727510.5848324243,539.9924966236515,106.90970155667794,16.726941736307996,86.26864713044482,330.0872062002208
US9884981013,United States,North America,Nutrition,35,7,62,D-,B+,0.0478,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.45,52.550000000000004,0.0,0.0,0.0,3052037.5909168785,604253.6331983437,94540.67469361279,487590.39358127414,1865652.889443648,539.9924966236515,106.90970155667793,16.726941736307996,86.26864713044482,330.0872062002208
CNE0000017B4,China,Asia-Pacific,Housing,30,33,23,C,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2431806.804920168,476886.33682284807,186755.73712171783,743862.8776844428,1024301.8532911594,390.194844745,76.51865673750001,29.965836802500004,119.35629897999999,164.354052225
ZAE000255915,South Africa,Africa,Financial Services,54,52,58,B,B,0.044000000000000004,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.25,0.75,0.0,2172079.552862655,166715.4748003869,107873.75293785681,522040.8131524189,1375449.5119719922,418.1692407104554,32.09610044902858,20.767879012147404,100.50341396018813,264.8018472890913
INE016A01026,India,Asia-Pacific,Household & Personal Products,48,51,46,B-,B-,0.0082,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,98.57000000000001,0.0,1167341.2239129199,195377.9245660581,141705.23241607536,580087.4471331701,250170.61979761615,961.5907617067329,160.9414654906175,116.72888747992017,477.84376900143627,206.0766397347588
INE257A01026,India,Asia-Pacific,Machinery & Industrial Equipment,28,18,44,D+,B-,0.10110000000000001,medium,2.9,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,57.69,21.26,18.32,2012549.324052954,101019.99278107383,188589.54367704495,1085543.532685519,637396.2549093164,695.9789775449028,34.93469225677239,65.2179582459545,375.4022169441598,220.42411009801614
US62914V1061,China,Asia-Pacific,Transportation,27,36,0,C,D-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2429991.2297335584,56340.83793568605,103224.17624246683,780704.6810098304,1489721.5345455748,1030.2190588465003,23.88626112,43.762920786500004,330.9875492,631.5823277400001
JP3126400005,Japan,Asia-Pacific,IT Equipment & Electronics,53,53,53,B,B,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,76.89,17.28,4499374.16191083,248327.6792780567,397833.42943991505,2135862.347940667,1717350.7052521908,603.4364261091071,33.30462457558311,53.355683303741586,286.45253662455144,230.32358160523094
COT13PA00060,Colombia,Latin America,Financial Services,44,43,47,C+,B-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03,78.66,1.31,749029.0757318411,72283.10437184478,50713.93911902682,265360.25017126836,360671.7820697012,295.0346927786599,28.47155628851707,19.97568843767341,104.52261790832958,142.06483014413982
COT13PA00086,Colombia,Latin America,Financial Services,44,43,47,C+,B-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03,78.66,1.31,749029.0757318411,72283.10437184478,50713.93911902682,265360.25017126836,360671.7820697012,295.0346927786599,28.47155628851707,19.97568843767341,104.52261790832958,142.06483014413982
US3364331070,United States,North America,Energy,83,88,58,A+,B+,0.0032,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1756900.0657048938,96366.85303541349,185389.80615187343,1023702.6862408789,451440.72027672804,647.9841147100001,35.54225489,68.37591492,377.56449090000007,166.50145400000002
US02156K1034,United States,North America,Communication,29,49,18,B-,D+,0.0016,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.76,0.22,51.02,3468859.377520661,285364.1691153827,183058.74359188564,833093.6277178292,2167342.8370955633,350.5795740281115,28.84027225193016,18.500795035523836,84.19643962033484,219.04206712032263
XS0742383788,Japan,Asia-Pacific,Financial Services,24,26,17,C-,D+,0.031400000000000004,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,671678.3721705053,30802.636973873126,20449.96498074102,98910.25329301733,521515.5169228738,683.8321592120001,31.36,20.819999999999997,100.69999999999999,530.952159212
CNE1000009Y1,China,Asia-Pacific,Resources,12,11,18,D,D+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,841408.1728670951,127449.76414514342,27684.977543086596,235601.24426548413,450672.1869133809,765.427053314,115.94075332399999,25.184959530000004,214.32590265999997,409.9754378
US02005N1000,United States,North America,Financial Services,24,27,18,C-,D+,0.0054,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.60000000000001,3.2,0.0,7243139.542509582,199470.84527601954,147672.24577789425,750240.9330944965,6145755.518361172,948.179021142765,26.11216720461049,19.331358263895044,98.21192997702533,804.5235656972342
CLP7847L1080,Chile,Latin America,Energy,34,31,46,C,B-,0.00030000000000000003,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1662478423602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.29,37.87,12.42,12.42,16852686.47026719,3614478.2483503497,1342476.057493373,5485392.16442347,6410340.0,933.1904738637679,200.1459337239345,74.33745773727323,303.74479002372254,354.96229237883773
TW0002891009,Taiwan,Asia-Pacific,Financial Services,52,46,62,B-,B+,0.0011,minimal,0.0,0.0,0.0,0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.57,59.43,0.0,2325443.038940243,222473.53087204628,109157.50045117104,642636.9306823079,1351175.0769347176,332.4153806396852,31.801950083794942,15.603750104620417,91.86309720285858,193.14658324841128
CNE1000021D0,China,Asia-Pacific,Software,20,49,0,B-,D-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,109057.28140120785,12837.699847008602,8523.825636610141,36179.06976508048,51516.68615250861,286.04788534,33.67218444,22.35726278,94.89459362,135.1238445
CNE000000644,China,Asia-Pacific,Machinery & Industrial Equipment,32,26,40,C-,C+,0.0,minimal,0.0,1.7500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67905430710179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.55,19.29,15.16,0.0,15699597.02471447,4590289.118788757,600268.3437535461,3313339.798742342,7195699.763429823,1149.2552281206895,336.02224057400207,43.94135284161262,242.54591250021232,526.7457222048624
TW0002618006,Taiwan,Asia-Pacific,Transportation,28,18,80,D+,A,0.023100000000000002,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.53,0.0,0.18,3899710.9268713878,2295297.7388772285,45205.20087549902,640417.5380222473,918790.4490964134,1289.3734616062663,758.9013766636996,14.946335107512718,211.74322747444515,303.782522360609
US91879Q1094,United States,North America,Leisure,54,46,72,B-,A-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.44,35.56,0.0,904118.4686995354,116595.0567103384,38343.87131572549,232941.08613570395,516238.45453776757,460.41484291906283,59.3750670723991,19.526298930859994,118.62331906219265,262.89015785361113
US2600031080,United States,North America,Machinery & Industrial Equipment,42,38,47,C+,B-,0.0,minimal,1.78,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59071725432637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.36,55.54,27.22,2.87,5307171.271870665,1174981.8683085714,424588.55394040374,2307096.3458928103,1400504.5037288794,794.0397728031326,175.796537923051,63.52540395531912,345.179411871882,209.53841905288033
JP3435750009,Japan,Asia-Pacific,Health,41,56,25,B,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,505119.4919445967,38673.605487271554,25100.019032405293,121217.91506520536,320127.9523597145,419.25890040999997,32.09983691,20.833498900000002,100.6132026,265.712362
MX01LA010006,Mexico,Latin America,Health,38,51,24,B,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,206425.75327972305,23299.335064201285,35967.305858376,128539.02853706462,18620.083820081134,317.710169055,35.860039576,55.35733135599999,197.83460076,28.658197363
